stream,section,date,start,stop,agency,crew,watervis,cloud,wind,weather,survey notes,reddID,clusterID,photoID,WPT,history,change,type,sup,propsup,fish,age,pottemp,PL,PW,TL,TW1,TW2,excavation,cover,covertype,comments
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR044,,20210618_120142,NA,new,NA,TRUE,0,0,no,1,,100,38,144,91,118,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR032,,20210618_120142,NA,repeat,Y,TRUE,0,0,no,2,,45,91,254,87,87,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR025,LCL010,20210618_120713,NA,repeat,N,TRUE,1,2,no,2,,41,76,NA,67,54,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR045,LCL010,20210618_120713,NA,new,NA,test,1,0,no,1,,31,21,38,50,NA,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR033,,20210618_121337,NA,repeat,Y,TRUE,0,0,no,2,,61,48,198,97,107,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR046,,20210618_121337,NA,new,NA,TRUE,0,0,no,1,,49,68,128,75,70,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR047,,20210618_121802,NA,new,NA,test,0,0,no,1,,52,24,52,46,NA,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR048,,20210618_122111,NA,new,NA,TRUE,0,0,no,1,,52,89,93,82,61,,0,,
lower,2,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR018,,20210618_122408,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,1,tree,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR003,LCL002,20210618_122653,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR007,LCL002,20210618_122653,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR019,LCL002,20210618_122653,NA,repeat,N,TRUE,1,2,no,2,,36,103,325,87,74,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR049,LCL002,20210618_122653,NA,new,NA,TRUE,1,0,no,1,,75,28,233,84,82,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR009,LCL004,20210618_123921,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR013,LCL004,20210618_123921,NA,repeat,N,test,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR034,LCL004,20210618_123921,NA,repeat,N,TRUE,1,3,no,2,,46,104,250,NA,NA,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR050,LCL004,20210618_123921,NA,new,NA,TRUE,1,0,no,1,,57,37,123,68,58,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR020,,20210618_124433,NA,repeat,N,TRUE,0,0,no,2,,87,92,111,73,47,,0,,
lower,3,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR051,,20210618_124642,NA,new,NA,test,0,0,no,1,,61,46,52,59,NA,,0,,
lower,4,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR052,,20210618_125126,NA,new,NA,TRUE,0,0,no,1,,40,48,80,48,39,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR021,,20210618_125722,NA,repeat,N,TRUE,0,0,no,2,,59,63,104,65,57,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR004,LCL003,20210618_130634,NA,repeat,N,TRUE,1,7,no,3,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR010,LCL003,NA,NA,repeat,N,test,1,0,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR011,LCL003,NA,NA,repeat,N,test,1,1,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR026,LCL003,20210618_130634,NA,repeat,N,TRUE,1,3,no,2,,62,34,143,79,61,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR053,LCL003,20210618_130634,NA,new,NA,TRUE,1,0,no,1,,67,40,66,44,NA,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR054,LCL003,20210618_130634,NA,new,NA,TRUE,1,0,no,1,,44,56,175,55,49,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR035,,20210618_131643,NA,repeat,Y,TRUE,0,0,no,2,,38,63,132,68,67,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR055,,20210618_131433,NA,new,NA,test,0,0,no,1,,29,50,62,57,47,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR056,,20210618_132049,NA,new,NA,TRUE,0,0,no,1,,43,41,70,52,48,,0,,
lower,5,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR036,,20210618_132317,NA,repeat,Y,TRUE,0,0,no,2,,61,44,85,47,36,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR027,,20210618_132739,NA,repeat,N,TRUE,0,0,no,2,,96,106,109,108,144,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR014,LCL008,20210618_133305,NA,repeat,N,TRUE,1,6,no,2,,40,92,NA,NA,NA,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR037,LCL008,20210618_133305,NA,repeat,Y,TRUE,1,1,no,2,,53,46,152,NA,NA,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR038,LCL008,20210618_133305,NA,repeat,Y,TRUE,1,5,no,2,,NA,NA,NA,NA,NA,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR039,LCL008,20210618_133305,NA,repeat,Y,TRUE,1,0,no,2,,45,33,108,88,94,,0,,
lower,6,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR057,LCL008,20210618_133305,NA,new,NA,test,1,0,no,1,,42,26,59,34,30,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR058,,20210618_134516,NA,new,NA,TRUE,0,0,no,1,,57,71,196,85,57,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR005,LCL006,20210618_135928,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR015,LCL006,20210618_135928,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR022,LCL006,20210618_135928,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR023,,20210618_135928,NA,repeat,N,test,0,0,no,4,,NA,NA,NA,NA,NA,,,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR028,LCL006,20210618_135928,NA,repeat,N,test,1,0,no,4,,NA,NA,NA,NA,NA,,,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR040,LCL006,20210618_135928,NA,repeat,Y,TRUE,1,0,no,2,,95,164,221,147,84,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR041,LCL006,20210618_135928,NA,repeat,N,test,1,0,no,NA,,NA,NA,NA,NA,NA,,0,,Combined with LR040.
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR059,,20210618_135030,NA,new,NA,TRUE,0,0,no,1,,56,73,200,135,113,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR029,LCL011,20210618_140635,NA,repeat,N,TRUE,1,7,no,3,,90,97,NA,NA,NA,,0,,
lower,7,2021-06-18,11:30,14:10,UW,"JB, SP, QH",good,0,none,sun,,LR060,LCL011,20210618_140635,NA,new,NA,TRUE,1,0,no,1,,61,49,84,93,67,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR007,UCL002,20210619_104247,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,On weir
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR014,UCL002,20210619_104247,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,weir
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR008,UCL003,20210619_104505,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,On weir
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR015,UCL003,20210619_104505,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,weir
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR009,,20210619_104740,NA,repeat,N,TRUE,0,0,no,2,,51,53,119,74,77,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR010,,20210619_105225,NA,repeat,N,TRUE,0,0,no,2,,117,56,268,111,109,,0,,Small test immediately DS.
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR001,UCL001,20210619_110002,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR011,UCL001,20210619_110002,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR016,UCL001,20210619_110002,NA,repeat,N,test,1,1,no,2,,NA,NA,70,41,36,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR029,UCL001,20210619_110002,NA,new,NA,TRUE,1,0,no,1,,63,66,84,66,63,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR030,UCL005,20210619_110755,NA,new,NA,TRUE,1,0,no,1,,63,27,218,135,69,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR002,UCL005,20210619_110755,NA,repeat,N,test,1,7,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR017,,20210619_111301,NA,repeat,N,TRUE,0,0,no,2,,47,52,114,42,40,,1,bank,Possible Redd DS under woody debris.
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR031,,20210619_111632,NA,new,NA,test,0,0,no,1,,43,58,100,60,61,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR012,,20210619_112416,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR006,UCL004,20210619_112416,NA,repeat,N,TRUE,1,3,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR018,UCL004,20210619_112416,NA,repeat,N,test,1,1,no,2,,63,52,72,72,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR032,UCL004,20210619_112416,NA,new,NA,test,1,0,no,1,,52,39,141,89,60,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR033,UCL004,20210619_112416,NA,new,NA,test,1,0,no,1,,50,50,85,47,45,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR003,,20210619_113505,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR013,,20210619_113505,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR034,,20210619_113703,NA,new,NA,TRUE,0,0,no,1,,56,73,83,68,43,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR035,,20210619_114035,NA,new,NA,test,0,0,no,1,,53,58,88,83,66,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR036,,20210619_114706,NA,new,NA,test,0,0,no,1,,64,35,106,74,49,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR037,,20210619_114706,NA,new,NA,TRUE,0,0,no,1,,63,82,91,56,46,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR004,UCL006,20210619_115244,NA,repeat,N,TRUE,1,4,no,2,,NA,NA,NA,NA,NA,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR038,UCL006,20210619_115244,NA,new,NA,TRUE,1,1,no,1,,70,73,121,77,63,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR039,UCL006,20210619_115244,NA,new,NA,TRUE,1,0,no,1,,71,89,113,55,53,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR041,,20210619_120353,NA,new,NA,TRUE,0,0,no,1,,78,76,74,94,71,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR019,,20210619_120917,NA,repeat,N,TRUE,0,0,no,2,,66,52,116,54,55,,0,,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR020,,20210619_121430,NA,repeat,Y,TRUE,0,0,no,2,,43,61,133,75,101,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR021,,20210619_122110,NA,repeat,Y,TRUE,0,0,no,2,,43,54,110,63,56,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR042,,20210619_122526,NA,new,NA,test,0,0,no,1,,64,61,87,68,56,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR043,,20210619_122846,NA,new,NA,TRUE,0,0,no,1,,29,38,97,70,59,4 handfuls. Eggs found.,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR005,,20210619_123909,NA,repeat,N,TRUE,0,0,no,2,,51,87,191,103,65,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR044,,20210619_123909,NA,new,NA,TRUE,0,0,no,1,,NA,NA,228,73,66,,0,,Pit unclear.
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR022,,20210619_124588,NA,repeat,N,TRUE,0,0,no,2,,62,79,193,94,62,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR045,,20210619_124588,NA,new,NA,TRUE,0,0,no,1,,38,56,112,59,60,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR046,,20210619_124588,NA,new,NA,TRUE,0,0,no,1,,41,39,130,51,46,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR023,UCL007,20210619_125749,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,157,89,71,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR047,UCL007,20210619_125749,NA,new,NA,TRUE,1,0,no,1,,63,63,136,92,84,,0,,
upper,2,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR048,,20210619_130315,NA,new,NA,TRUE,0,0,no,1,,61,81,160,76,65,,0,,
upper,4,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR024,,20210619_131325,NA,repeat,N,TRUE,0,0,no,2,,73,73,126,61,54,,0,,Small test next to pit.
upper,5,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR025,,20210619_131911,NA,repeat,N,TRUE,0,0,no,2,,41,58,86,45,51,,0,,
upper,5,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR026,,20210619_132629,NA,repeat,N,TRUE,0,0,yes,2,,73,88,126,97,77,,0,,Small test RL.
upper,6,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR027,,20210619_133140,NA,repeat,N,TRUE,0,0,no,2,,63,67,166,131,104,,0,,
upper,6,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR049,,20210619_134352,NA,new,NA,TRUE,0,0,yes,1,,NA,NA,NA,NA,NA,,1,bank,Active Construction. 1 female 4 males.
upper,6,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR028,UCL008,20210619_134738,NA,repeat,Y,TRUE,1,2,no,2,,NA,NA,172,103,86,,0,,
upper,6,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR050,UCL008,20210619_134738,NA,new,NA,TRUE,1,0,no,1,,45,59,119,84,63,,0,,
upper,6,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR051,,20210619_135230,NA,new,NA,TRUE,0,0,no,1,,35,59,89,43,NA,,1,LWD,
upper,1,2021-06-19,10:41,13:53,UW,"JB, SP, QH",good,0,none,sun,Stop at Dirt Redd,UR040,,NA,NA,new,NA,TRUE,0,0,no,1,,NA,NA,NA,NA,NA,,1,tree,Redd buried under willow. No photo.
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR061,,20210622_113640,NA,new,NA,TRUE,0,0,no,1,,56,101,90,112,107,,0,,
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR062,,20210622_113929,NA,new,NA,TRUE,0,0,no,1,,51,69,143,67,71,,0,,
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR063,,20210622_114141,NA,new,NA,TRUE,0,0,no,1,,57,79,169,77,80,,0,,
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR064,,20210622_114442,NA,new,NA,TRUE,0,0,no,1,,85,104,116,76,83,,0,,Test observed 6/18.
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR012,LCL009,20210622_114757,NA,repeat,N,TRUE,1,1,no,2,,64,70,118,85,74,,0,,
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR042,LCL009,20210622_114757,NA,repeat,Y,TRUE,1,0,no,2,,52,36,131,44,50,,0,,
lower,1,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR065,,20210622_115509,NA,new,NA,test,0,0,no,1,,38,30,63,37,32,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR001,LCL001,20210622_120113,NA,repeat,N,TRUE,1,4,no,2,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR006,LCL001,20210622_120113,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR008,,20210622_120330,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR002,LCL007,20210622_120814,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR030,LCL007,20210622_120814,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR066,LCL007,20210622_120814,NA,new,NA,TRUE,1,0,no,1,,40,45,88,55,63,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR067,LCL007,20210622_120814,NA,new,NA,TRUE,1,0,no,1,,39,29,74,87,89,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR068,,20210622_121319,NA,new,NA,TRUE,0,0,no,1,,48,50,114,60,56,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR016,LCL005,20210622_121319,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR017,LCL005,20210622_121745,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR024,LCL005,20210622_121745,NA,repeat,Y,TRUE,1,0,no,2,,72,49,198,103,75,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR047,LCL005B,20210622_122458,NA,repeat,Y,TRUE,1,0,no,2,,70,89,182,107,76,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR069,LCL005B,20210622_122458,NA,new,NA,TRUE,1,4,no,1,,43,36,NA,NA,NA,,10,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR070,LCL005B,20210622_122458,NA,new,NA,TRUE,1,0,no,1,,63,50,81,98,70,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR071,LCL005B,20210622_122458,NA,new,NA,TRUE,1,1,no,1,,52,43,94,62,45,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR031,,20210622_123155,NA,repeat,Y,TRUE,0,0,no,2,,51,122,244,148,119,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR043,,20210622_123155,NA,repeat,Y,TRUE,0,0,no,2,,45,41,152,80,74,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR044,LCL010B,20210622_124011,NA,repeat,Y,TRUE,1,0,no,2,,60,130,206,111,108,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR032,LCL010B,20210622_124011,NA,repeat,N,TRUE,1,1,no,2,,67,86,270,83,86,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR025,LCL010,20210622_124517,NA,repeat,N,TRUE,1,2,no,2,,46,40,NA,NA,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR045,LCL010,20210622_124517,NA,repeat,N,test,1,0,no,2,,34,27,38,50,NA,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR046,,20210622_125030,NA,repeat,Y,TRUE,0,0,no,2,,51,88,183,108,85,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR033,,20210622_125030,NA,repeat,N,TRUE,0,0,no,2,,68,77,195,99,110,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR048,LCL005B,20210622_125652,NA,repeat,Y,TRUE,1,1,no,2,,NA,NA,115,48,45,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR072,LCL005B,20210622_125652,NA,new,NA,TRUE,1,0,no,1,,54,62,84,70,59,,0,,
lower,2,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR018,,NA,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,1,tree,
lower,3,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR003,LCL002,20210622_130344,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR007,LCL002,20210622_130344,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR019,LCL002,20210622_130344,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR049,LCL002,20210622_130344,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,Possible digging in middle of cluster.
lower,3,2021-06-22,11:32,16:04,UW,"JB, SP, QH",good,0,none,sun,,LR073,LCL013,20210622_131201,NA,new,NA,TRUE,1,0,no,1,,75,128,174,113,89,,0,,
